,datetime,country,shape,duration (seconds),comments,latitude,longitude
18299,2011-11-09 12:00:00,nan,flash,120,BLUE DOTS OVER KYIV PLANETARIUM&#44 UKRAINE&#44KYIV,50.4501,30.5234
18300,2011-11-09 12:00:00,nan,flash,50,Blue flash lights over the top of the Kiev planetarium building.,50.4501,30.5234
18301,2011-01-19 14:50:00,us,triangle,5,saw 3 red lights going threw the sky in sacramento Ca.,38.7072222,-121.28
18302,2011-11-09 17:00:00,us,light,600,3 white lights in a row over phoenix&#44az  3 army jets passed 30 minutes before the lights showed up,33.4483333,-112.07333329999999
18303,2011-11-09 17:45:00,us,sphere,2,White sphere heading west&#44  disappeared into clouds,33.7358333,-118.2913889
18304,2011-11-09 18:40:00,us,triangle,300,A triangular shaped object this a white light at each vertex and a red light in the center.,39.8027778,-105.08694440000001
18305,2011-11-09 18:45:00,us,fireball,4,A fireball over Olympia&#44 WA on 11/9/11.,47.0380556,-122.89944440000001
18306,2011-11-09 19:00:00,us,oval,3,Large greenish glowing light moving very fast.,37.2294444,-80.4141667
18307,2011-11-09 19:00:00,us,circle,5,Round metallic jellyfish-like craft with white blinking lights flies over car low &amp; slow&#44 Columbia&#44 SC,34.0005556,-81.035
18308,2011-11-09 19:40:00,us,other,180,Hover craft pointing green laser into the sky,45.2847222,-111.3675
18309,2011-01-19 19:58:00,nan,other,15,Blueish-Greenish - orb- east sky heading south..just before 8:00 pm 1/19/11,41.480599,-86.691686
18310,2011-01-19 20:00:00,us,flash,3600,Last Tuesday night i was in my bedroom had the TV and listening to a gospel cd I brought on my computer when I heard this loud noise go,38.8575000,-76.88972220000001
18311,2011-01-19 20:00:00,us,oval,30,Orange bright light over fayetteville Nc,35.0525000,-78.87861109999999
18312,2011-01-19 20:00:00,us,circle,180,On or about 19 January of 2011&#44 I was at my home in Ocean Springs&#44 Ms.  At close to 8:30 pm&#44 I looked out the window and saw a disc-sha,30.4111111,-88.82777779999999
18313,2011-11-09 20:00:00,nan,light,1260,It&#39s huge like it is near to the building. The color changed. The color&#44 to me&#44 I have never seen it before. It moves in a Zigzag shape,1.352083,103.819836
18314,2011-01-19 20:15:00,us,sphere,1,Blue streak moved east very fast&#44 then darted other direction.,33.2486111,-111.63361110000001
18315,2011-01-19 20:45:00,us,fireball,0,White fire ball falling from sky.,35.7233333,-79.4625
18316,2011-01-19 20:50:00,us,sphere,3,Sphere in the sky above Alma,43.3788889,-84.6597222
18317,2011-01-19 21:00:00,us,fireball,3,The object was a glowing green stream of light that traveled quickly across the sky in Lansing&#44 Michigan.,42.7325000,-84.5555556
18318,2011-11-09 22:30:00,us,light,20,Strange Lights Above Hobart.,47.4219444,-121.97166670000001
18319,2011-01-19 22:35:00,au,light,60,faint light dropping towards the horizon then shooting backwards and dissapearing.,-38.153461,144.358093
18320,2011-11-09 23:00:00,us,disk,0,Disk shaped object emitting lights in eastern direction.  ((NUFORC Note:  Sirius&#44 located below Orion.  PD)),28.9291667,-81.6658333
18321,2012-11-09 01:00:00,us,unknown,40,Three orbs in Kutztown&#44 gone within seconds.,40.5172222,-75.7777778
18322,2012-11-09 01:00:00,us,flash,2,Brite green flash in west texas sky lights up the night as if it was dawn for about 2 seconds.,33.8694444,-101.5969444
18323,2012-11-09 02:30:00,us,unknown,78,White light and low pitched noise&#44 Electric Doggy Door operated on it`s own.,37.2152778,-93.2980556
18324,2012-11-09 03:13:00,us,circle,20,Reddish circular UFO cruising south west in San Diego County.,33.1958333,-117.3786111
18325,2012-11-09 06:20:00,nan,oval,600,Bright light staying still for about 5-6 minutes then moves across the sky&#44 no blinking lights and slowly fades away.,35.372663,-77.437464
18326,2012-01-19 06:30:00,us,light,5,Approx 6:30am on MannikanTown Ferry Road.  Looking west along power lines about 1/4 mile out and just above the power pole.  A very bri,37.5419444,-77.9191667
18327,2012-01-19 06:45:00,us,other,600,It was 6:45am (stars/moon still out)&#44 walking my dog.  As I stepped onto sidewalk&#44 I looked up in a south/easterly direction&#44 high in t,32.7252778,-114.6236111
18328,2012-01-19 12:00:00,us,oval,5,Giant oval shaped shadow flies by on ground and disappears.,35.8275000,-83.9408333
18329,2012-01-19 13:30:00,gb,nan,5,I was walking down the A15 and I saw two massive ships flashing&#33&#33,51.611667,-2.5125
18330,2012-11-09 15:00:00,nan,cylinder,5,Unidentified flying objects near Fredricksburg,38.303184,-77.46054000000001
18331,2012-01-19 15:00:00,nan,changing,180,UFO chasing birds on Highway,0,0.0
18332,2012-11-09 16:00:00,us,cylinder,120,White cylinder shaped craft with no wings flies over Meadville MS on clear and cloudless day.,31.4722222,-90.8966667
18333,2012-11-09 17:00:00,us,other,900,Double Columns of light in lawrenceville&#44 ga  ((NUFORC Note:  Possible contrails??  PD)),33.9561111,-83.9880556
18334,2012-01-19 18:45:00,us,circle,10,Star looking object over ky&#33,36.8663889,-83.88888890000001
18335,2012-11-09 19:00:00,us,circle,2,Circle shape with intense light coming from the back of it&#33,35.3733333,-119.01777779999999
18336,2012-11-09 19:00:00,us,cone,600,Glowing cone shaped light over Belpre Ohio 45714,39.2738889,-81.5730556
18337,2012-01-19 19:00:00,us,other,300,F lights... red with a band of white lights with a red light under that. Then what appeared to be about 100 yards on front of this arra,36.8200000,-79.58694440000001
18338,2012-11-09 19:00:00,us,sphere,60,One orange glowing ball hovered&#44 then moved sideways&#44 then upwards. Did not move at all like an aircraft. It moved in the sky much fast,34.4838889,-114.32166670000001
18339,2012-01-19 19:00:00,us,rectangle,3600,Rectangular craft with mostly blue&#44 some red and white brilliant moving flashing lights&#44 and hovered high in the sky north of Macon GA,32.8405556,-83.6325
18340,2012-01-19 19:00:00,us,unknown,600,Large Orange light or fire ball over Orlando traveling E to W without falling and with no tail&#44 then disappeared.,28.5380556,-81.3794444
18341,2012-01-19 19:20:00,us,unknown,0,In eastern sky; red&#44 green and white object.  Moving up&#44 down&#44 sideways. Staying in same location.  ((NUFORC Note:  Sirius??  PD)),33.0369444,-117.29111110000001
18342,2012-01-19 19:25:00,us,light,600,Orange lights in the sky with aircraft flying around them,40.2413889,-75.2841667
18343,2012-01-19 19:30:00,us,fireball,300,Orange fireball over woodstock vermont following route 4 then turning on to route 12,43.6241667,-72.51888890000001
18344,2012-01-19 19:35:00,us,fireball,300,Orange fireballs over the New River Valley&#44 Southwest Virginia,37.1297222,-80.4091667
18345,2012-11-09 19:40:00,us,unknown,540,Red object displaying bizarre flight patterns before shooting directly upwards into space,35.3733333,-119.01777779999999
18346,2012-01-19 19:40:00,us,fireball,300,A rising or nearing bright yellow glowing rectangle stopped to create a fireball shape&#44 dropped glitter-like substance&#44 and disappeared,28.5997222,-81.3394444
18347,2012-01-19 19:45:00,us,unknown,300,Saw a large light in the sky that seemed to have things coming off of it&#44 then vanished out of the sky.,28.0611111,-82.3025
18348,2012-01-19 20:10:00,us,light,300,As I was driving south on state road A1A I observed a red stationary light about 100ft off the ground over a strip mall. I pulled into,28.0891667,-80.5658333
18349,2012-01-19 20:45:00,us,disk,240,Flying disk with red and blue lights/ disapeared in sky like a light balb went out,26.5625000,-81.94972220000001
18350,2012-11-09 20:45:00,nan,circle,300,Approx 15 bright orange circular lights slowly moving in the sky in a linear pattern...then they would change positions.,28.198096,-82.432994
18351,2012-11-09 21:00:00,ca,fireball,60,Fireball in sky.,43.316667,-79.8
18352,2012-11-09 21:30:00,us,sphere,120,Orange Spheres flying over Coral Springs.,26.2708333,-80.27083329999999
18353,2012-11-09 21:30:00,us,sphere,900,Reddish orange sphere changed shaped them multiplies.,28.6986111,-81.3083333
18354,2012-01-19 21:46:00,us,light,120,2 bright orange-red twinkling lights traveling in tandem&#44 then climbed and faded away,28.2438889,-82.7194444
18355,2012-01-19 22:00:00,us,triangle,120,ARKANSAS SIGHTING,35.2463889,-92.93638890000001
18356,2012-11-09 22:00:00,us,other,0,Object with lighted sphere in center and red/blue/green triangles on either side.,38.8402778,-77.4291667
18357,2012-11-09 22:00:00,us,sphere,600,What was in the skies over Greensboro Friday night&#44 11/09/12?,36.0725000,-79.79222220000001
18358,2012-11-09 22:00:00,us,light,7200,Square formation of 4 lighthouse like beacons rotating in sequence clockwise.,55.3422222,-131.6461111
18359,2012-11-09 22:00:00,us,flash,1800,Saw two flashing lights&#44 blue-green light fell from sky. Moving slow&#44 many helicopers following.,37.1316667,-80.5766667
18360,2012-01-19 22:10:00,us,fireball,3600,A fireball seeing over Miami for more than 1+ hours,25.7902778,-80.13027779999999
18361,2012-11-09 23:00:00,us,flash,0,Blue/Green streaming flash of light shooting towards and over the Sandia Mountains near Tramway.,35.0844444,-106.65055559999999
18362,2012-11-09 23:00:00,us,unknown,0,Unknown explosion over Albuquerque NM.,35.0844444,-106.65055559999999
18363,2012-11-09 23:00:00,us,light,900,3 BRIGHT ORANGE LIGHTS HOVERED IN SKY.,38.0050000,-121.8047222
18364,2012-01-19 23:06:00,us,fireball,120,My wife and I were looking in the northeasterly sky when a green fireball fell.  One would see it as a meteorite.  It was falling strai,33.4041667,-79.9219444
18365,2012-11-09 23:15:00,us,light,300,White light moving across sky that stopped and stayed still.,44.1002778,-70.2152778
18366,2012-11-09 23:30:00,us,circle,600,Bright red circular craft in mid-air doing circles,40.7719444,-80.7683333
18367,2012-01-19 00:00:00,us,unknown,0,Glowing orange object see in the eastern sky from Lithia FL.,27.8500000,-82.175
18368,2013-11-09 00:00:00,us,cross,300,Cross-shaped ufo with white and red blinking bright lights that hovered over Arlington&#44 Tx&#44 near the ground.,32.7355556,-97.1077778
18369,2013-01-19 03:27:00,us,circle,8,SE Kansas object to slow to be a falling star. Moving southeastern pattern bluish circle stayed lite until it disappeared in the.,37.3402778,-95.2608333
18370,2013-01-19 03:41:00,us,other,0,Lights seemed to resemble heat lighting but in colors such as orange&#44 blue and green. The colors only flash/pulse. Lasted around 5-7min,42.7358333,-83.41888890000001
18371,2013-11-09 07:30:00,nan,oval,2,On my way to work at 7:30 am&#44 I looked at the clouds and thought the middle cloud looked like an angel.,0,0.0
18372,2013-11-09 09:08:00,us,light,2700,I saw 7 or 8 balls of white light in clear sky at 9:00 AM that were flying in non linear fashion with a strange zigzag trajectory to NE,36.1155556,-97.0580556
18373,2013-11-09 09:15:00,us,circle,180,Black disk over Shoto.,44.1752778,-87.6491667
18374,2013-11-09 09:45:00,us,cylinder,30,Silver almost transparent looking objects over Santa Monica&#44 CA 90401.,34.0194444,-118.49027779999999
18375,2013-11-09 10:20:00,us,unknown,660,Long hovering sound.,27.9655556,-82.80027779999999
18376,2013-11-09 11:35:00,gb,formation,360,5 ORANGE OBJECTS&#44 maneuvering IN HARMONY&#44 SPECTRAL EMISSION FROM 5 ALL SAME COLOR,56.116667,-3.166667
18377,2013-01-19 14:15:00,us,other,120,A tight group of flashbulb-like lights glittering high up in a clear blue sky.,40.0150000,-105.27
18378,2013-01-19 15:00:00,us,disk,10,Small Metallic Disc Sighted in Denver&#44 CO.,39.7391667,-104.98416670000002
18379,2013-01-19 17:00:00,nan,disk,60,Red&#44 yellow/white&#44 and blue lights on saucer object floating over house. UFO WV.,39.481369,-80.117992
18380,2013-11-09 17:10:00,us,other,180,butterfly shaped flying ufo low flying  Cleveland&#44 Ohio.,41.4994444,-81.69555559999999
18381,2013-11-09 17:30:00,nan,light,120,Light in sky very strange&#44 but believed to be noctilucent clouds seen through dark&#44 lower clouds.,0,0.0
18382,2013-11-09 17:30:00,nan,light,600,Bright light above the clouds shines a beam down which does not reach the ground.,0,0.0
18383,2013-11-09 18:00:00,us,fireball,600,Six orange fireballs in evening sky.,40.7325000,-73.4458333
18384,2013-11-09 18:10:00,nan,other,0,Crazy. Camping and four lights appear in a horizontal line. Blinking repeatedly. Been here many times and have never seen. Lights exten,37.950916,-83.625745
18385,2013-01-19 18:43:00,us,unknown,300,Amber colored lights appeared to be moving towards us when two alligned one on top of the other and then they hovered.,33.8941667,-83.9558333
18386,2013-11-09 18:45:00,nan,light,600,Red/orange bright lights around 10&#44 moving very slowly starting a formation.,32.514947,-117.038247
18387,2013-11-09 19:00:00,us,light,7200,Huge orange/white ball of light with mini lights speeding by it and exiting it.  ((NUFORC Note:  Sighting of Venus?  PD)),19.9430556,-155.7902778
18388,2013-11-09 19:15:00,us,fireball,1200,Orange lights over geist.,39.9080556,-85.92277779999999
18389,2013-11-09 19:30:00,nan,sphere,2700,Multiple yellowish objects in the sky.,44.713611,-73.110556
18390,2013-11-09 19:40:00,us,light,180,30+ orange lights flying in formation.,36.3955556,-80.72277779999999
18391,2013-11-09 19:40:00,us,formation,600,Formation of moving lights split off and hover.,33.4222222,-111.8219444
18392,2013-11-09 19:44:00,us,light,600,Lights in sky over Inverness&#44 Florida UFO 11/9/2013,28.8355556,-82.3305556
18393,2013-11-09 19:48:00,us,light,600,11/09/13 Pomfret CT  Light  10 minutes  6 bright absolutely silent orange/reddish pulsing lights moving east to west at low altitude,41.8975000,-71.9630556
18394,2013-11-09 19:50:00,us,light,600,Numerous bright orange objects seen in sky over Inverness&#44 Florida on 11/9/13.,28.8355556,-82.3305556
18395,2013-01-19 20:15:00,us,sphere,10,A previously stationary &quot;star&quot; suddenly moved and then vanished.,38.5725000,-90.8819444
18396,2013-11-09 20:40:00,nan,unknown,1500,Crazy lights.,42.170664,-70.905443
18397,2013-11-09 20:40:00,us,fireball,300,One Fiery Red Orb ~Hovering~ Over Overland Park... That&#39s twice now within 5 months&#33,38.9822222,-94.6705556
18398,2013-11-09 20:45:00,us,formation,1800,Three yellow light shapes moving in erratic formations,40.6300000,-79.9697222
18399,2013-11-09 20:45:00,us,light,0,Star sized orb powers up (it got brighter than Venus) in the NW sky then back to a star&#44 moved off to the NE.,37.2708333,-79.9416667
18400,2013-01-19 20:50:00,nan,fireball,120,5-7 orange/red orbs traveling in linear pattern with erratic movements in elevation that disappeared as they ascended in elevation.,32.832322,-79.82842600000001
18401,2013-01-19 21:00:00,us,light,10,Series of flashing colorful lights and then took off and vanished within a second.,41.2794444,-72.8155556
18402,2013-01-19 21:00:00,us,fireball,120,4 Balls of Fire Dance in The Northern Sky,64.8377778,-147.7163889
18403,2013-11-09 21:00:00,us,chevron,10,Gray&#44 low flying V object with no lights&#44 no sound on a clear night with no clouds,41.2052778,-96.04222220000001
